Freq, Harmonic, V1, VAngle1, I1, IAngle1
2305, 38.41667, 882.138, -126.426, 0.157342, -42.7529
2306, 38.42500, 883, -126.511, 0.15753, -42.8365
2306, 38.43333, 883.873, -126.597, 0.157721, -42.9206
2307, 38.44167, 884.758, -126.683, 0.157913, -43.0051
2307, 38.45000, 885.654, -126.769, 0.158108, -43.0902
2308, 38.45833, 886.562, -126.856, 0.158305, -43.1757
2308, 38.46667, 887.482, -126.943, 0.158503, -43.2617
2309, 38.47500, 888.413, -127.031, 0.158704, -43.3483
2309, 38.48333, 889.356, -127.12, 0.158908, -43.4354
2310, 38.49167, 890.31, -127.209, 0.159113, -43.5231
2310, 38.50000, 891.275, -127.298, 0.15932, -43.6113
2311, 38.50833, 892.252, -127.389, 0.15953, -43.7001
2311, 38.51667, 893.241, -127.479, 0.159741, -43.7895
2312, 38.52500, 894.24, -127.571, 0.159955, -43.8795
2312, 38.53333, 895.251, -127.663, 0.160171, -43.9701
2313, 38.54167, 896.274, -127.755, 0.160389, -44.0614
2313, 38.55000, 897.307, -127.849, 0.160609, -44.1533
2314, 38.55833, 898.351, -127.943, 0.160831, -44.2459
2314, 38.56667, 899.407, -128.037, 0.161055, -44.3391
2314, 38.57500, 900.473, -128.132, 0.161281, -44.4331
2315, 38.58333, 901.551, -128.228, 0.161509, -44.5277
2316, 38.59167, 902.639, -128.325, 0.161739, -44.6231
2316, 38.60000, 903.738, -128.423, 0.161972, -44.7192
2317, 38.60833, 904.848, -128.521, 0.162206, -44.816
2317, 38.61667, 905.968, -128.62, 0.162442, -44.9136
2318, 38.62500, 907.099, -128.719, 0.16268, -45.0119
2318, 38.63333, 908.241, -128.82, 0.16292, -45.1111
2318, 38.64167, 909.392, -128.921, 0.163163, -45.211
2319, 38.65000, 910.554, -129.023, 0.163407, -45.3117
2320, 38.65833, 911.726, -129.126, 0.163652, -45.4133
2320, 38.66667, 912.908, -129.23, 0.1639, -45.5157
2321, 38.67500, 914.1, -129.334, 0.16415, -45.619
2321, 38.68333, 915.302, -129.44, 0.164402, -45.7231
2322, 38.69167, 916.514, -129.546, 0.164655, -45.8281
2322, 38.70000, 917.734, -129.654, 0.16491, -45.934
2322, 38.70833, 918.965, -129.762, 0.165167, -46.0407
2323, 38.71667, 920.205, -129.871, 0.165426, -46.1484
2324, 38.72500, 921.453, -129.981, 0.165686, -46.2571
2324, 38.73333, 922.711, -130.092, 0.165949, -46.3666
2325, 38.74167, 923.978, -130.203, 0.166213, -46.4771
2325, 38.75000, 925.253, -130.316, 0.166478, -46.5886
2326, 38.75833, 926.537, -130.43, 0.166745, -46.7011
2326, 38.76667, 927.829, -130.545, 0.167014, -46.8145
2326, 38.77500, 929.13, -130.661, 0.167284, -46.929
2327, 38.78333, 930.438, -130.777, 0.167556, -47.0444
2328, 38.79167, 931.755, -130.895, 0.16783, -47.1609
2328, 38.80000, 933.079, -131.014, 0.168105, -47.2784
2329, 38.80833, 934.41, -131.134, 0.168381, -47.397
2329, 38.81667, 935.749, -131.255, 0.168659, -47.5166
2330, 38.82500, 937.095, -131.377, 0.168938, -47.6373
2330, 38.83333, 938.447, -131.5, 0.169219, -47.7591
2330, 38.84167, 939.807, -131.624, 0.1695, -47.8819
2331, 38.85000, 941.173, -131.75, 0.169784, -48.0059
2332, 38.85833, 942.545, -131.876, 0.170068, -48.131
2332, 38.86667, 943.923, -132.003, 0.170353, -48.2572
2333, 38.87500, 945.307, -132.132, 0.17064, -48.3845
2333, 38.88333, 946.696, -132.262, 0.170928, -48.513
2334, 38.89167, 948.091, -132.393, 0.171217, -48.6426
2334, 38.90000, 949.49, -132.525, 0.171507, -48.7734
2334, 38.90833, 950.895, -132.658, 0.171797, -48.9053
2335, 38.91667, 952.304, -132.793, 0.172089, -49.0385
2336, 38.92500, 953.717, -132.928, 0.172382, -49.1728
2336, 38.93333, 955.135, -133.065, 0.172675, -49.3083
2337, 38.94167, 956.556, -133.203, 0.17297, -49.4451
2337, 38.95000, 957.98, -133.343, 0.173265, -49.583
2338, 38.95833, 959.408, -133.483, 0.17356, -49.7222
2338, 38.96667, 960.839, -133.625, 0.173857, -49.8626
2338, 38.97500, 962.272, -133.768, 0.174154, -50.0042
2339, 38.98333, 963.707, -133.912, 0.174451, -50.1471
2340, 38.99167, 965.145, -134.057, 0.174749, -50.2912
2340, 39.00000, 966.584, -134.204, 0.175047, -50.4366
2341, 39.00833, 968.024, -134.352, 0.175346, -50.5832
2341, 39.01667, 969.466, -134.501, 0.175645, -50.7311
2342, 39.02500, 970.908, -134.652, 0.175944, -50.8803
2342, 39.03333, 972.35, -134.804, 0.176243, -51.0308
2342, 39.04167, 973.793, -134.957, 0.176543, -51.1825
2343, 39.05000, 975.235, -135.111, 0.176843, -51.3356
2344, 39.05833, 976.677, -135.267, 0.177142, -51.4899
2344, 39.06667, 978.117, -135.424, 0.177442, -51.6456
2345, 39.07500, 979.557, -135.582, 0.177741, -51.8025
2345, 39.08333, 980.994, -135.741, 0.17804, -51.9607
2346, 39.09167, 982.43, -135.902, 0.178339, -52.1203
2346, 39.10000, 983.863, -136.065, 0.178638, -52.2812
2346, 39.10833, 985.293, -136.228, 0.178936, -52.4433
2347, 39.11667, 986.72, -136.393, 0.179233, -52.6068
2348, 39.12500, 988.143, -136.559, 0.179531, -52.7717
2348, 39.13333, 989.562, -136.726, 0.179827, -52.9378
2349, 39.14167, 990.977, -136.895, 0.180123, -53.1052
2349, 39.15000, 992.387, -137.065, 0.180418, -53.274
2350, 39.15833, 993.792, -137.237, 0.180712, -53.4441
2350, 39.16667, 995.192, -137.409, 0.181006, -53.6155
2350, 39.17500, 996.585, -137.583, 0.181298, -53.7883
2351, 39.18333, 997.972, -137.759, 0.181589, -53.9623
2352, 39.19167, 999.352, -137.936, 0.181879, -54.1377
2352, 39.20000, 1000.73, -138.114, 0.182168, -54.3144
2353, 39.20833, 1002.09, -138.293, 0.182456, -54.4924
2353, 39.21667, 1003.45, -138.473, 0.182742, -54.6717
2354, 39.22500, 1004.8, -138.655, 0.183027, -54.8524
2354, 39.23333, 1006.14, -138.839, 0.183311, -55.0343
2354, 39.24167, 1007.47, -139.023, 0.183592, -55.2175
2355, 39.25000, 1008.79, -139.209, 0.183873, -55.4021
2356, 39.25833, 1010.1, -139.396, 0.184151, -55.5879
2356, 39.26667, 1011.4, -139.585, 0.184427, -55.775
2357, 39.27500, 1012.69, -139.774, 0.184702, -55.9634
2357, 39.28333, 1013.96, -139.965, 0.184974, -56.1531
2358, 39.29167, 1015.23, -140.158, 0.185245, -56.344
2358, 39.30000, 1016.48, -140.351, 0.185513, -56.5362
2358, 39.30833, 1017.72, -140.546, 0.185779, -56.7297
2359, 39.31667, 1018.95, -140.742, 0.186043, -56.9244
2360, 39.32500, 1020.16, -140.939, 0.186304, -57.1204
2360, 39.33333, 1021.36, -141.138, 0.186563, -57.3176
2361, 39.34167, 1022.55, -141.337, 0.18682, -57.516
2361, 39.35000, 1023.71, -141.538, 0.187073, -57.7156
2362, 39.35833, 1024.87, -141.74, 0.187324, -57.9164
2362, 39.36667, 1026.01, -141.944, 0.187572, -58.1185
2362, 39.37500, 1027.13, -142.148, 0.187817, -58.3217
2363, 39.38333, 1028.23, -142.354, 0.188059, -58.5261
2364, 39.39167, 1029.32, -142.561, 0.188299, -58.7316
2364, 39.40000, 1030.39, -142.769, 0.188534, -58.9383
2365, 39.40833, 1031.44, -142.978, 0.188767, -59.1461
2365, 39.41667, 1032.47, -143.188, 0.188997, -59.3551
2366, 39.42500, 1033.49, -143.399, 0.189223, -59.5651
2366, 39.43333, 1034.48, -143.612, 0.189445, -59.7763
2366, 39.44167, 1035.46, -143.825, 0.189664, -59.9886
2367, 39.45000, 1036.41, -144.04, 0.18988, -60.2019
2368, 39.45833, 1037.35, -144.256, 0.190092, -60.4162
2368, 39.46667, 1038.26, -144.472, 0.1903, -60.6316
2369, 39.47500, 1039.15, -144.69, 0.190504, -60.8481
2369, 39.48333, 1040.03, -144.909, 0.190704, -61.0655
2370, 39.49167, 1040.87, -145.129, 0.1909, -61.2839
2370, 39.50000, 1041.7, -145.349, 0.191092, -61.5033
2370, 39.50833, 1042.5, -145.571, 0.19128, -61.7237
2371, 39.51667, 1043.28, -145.793, 0.191464, -61.945
2372, 39.52500, 1044.04, -146.017, 0.191644, -62.1672
2372, 39.53333, 1044.77, -146.241, 0.191819, -62.3903
2373, 39.54167, 1045.48, -146.467, 0.19199, -62.6143
2373, 39.55000, 1046.16, -146.693, 0.192156, -62.8392
2374, 39.55833, 1046.82, -146.92, 0.192318, -63.0649
2374, 39.56667, 1047.45, -147.148, 0.192475, -63.2914
2374, 39.57500, 1048.06, -147.376, 0.192627, -63.5188
2375, 39.58333, 1048.64, -147.606, 0.192775, -63.7469
2376, 39.59167, 1049.2, -147.836, 0.192918, -63.9758
2376, 39.60000, 1049.72, -148.067, 0.193056, -64.2054
2377, 39.60833, 1050.23, -148.298, 0.19319, -64.4358
2377, 39.61667, 1050.7, -148.531, 0.193318, -64.6669
2378, 39.62500, 1051.15, -148.764, 0.193441, -64.8986
2378, 39.63333, 1051.57, -148.997, 0.19356, -65.131
2378, 39.64167, 1051.96, -149.232, 0.193673, -65.3641
2379, 39.65000, 1052.32, -149.467, 0.193781, -65.5977
2380, 39.65833, 1052.66, -149.702, 0.193884, -65.832
2380, 39.66667, 1052.96, -149.938, 0.193981, -66.0668
2381, 39.67500, 1053.24, -150.175, 0.194074, -66.3022
2381, 39.68333, 1053.49, -150.412, 0.194161, -66.5381
2382, 39.69167, 1053.71, -150.65, 0.194243, -66.7745
2382, 39.70000, 1053.9, -150.888, 0.194319, -67.0113
2383, 39.70833, 1054.06, -151.127, 0.19439, -67.2486
2383, 39.71667, 1054.2, -151.366, 0.194455, -67.4864
2384, 39.72500, 1054.3, -151.605, 0.194515, -67.7245
2384, 39.73333, 1054.37, -151.845, 0.19457, -67.9631
2385, 39.74167, 1054.41, -152.085, 0.194619, -68.202
2385, 39.75000, 1054.42, -152.325, 0.194662, -68.4412
2386, 39.75833, 1054.41, -152.566, 0.1947, -68.6807
2386, 39.76667, 1054.36, -152.807, 0.194732, -68.9205
2387, 39.77500, 1054.28, -153.049, 0.194759, -69.1606
2387, 39.78333, 1054.17, -153.29, 0.19478, -69.4009
2388, 39.79167, 1054.03, -153.532, 0.194795, -69.6415
2388, 39.80000, 1053.86, -153.774, 0.194805, -69.8822
2389, 39.80833, 1053.66, -154.016, 0.194809, -70.123
2389, 39.81667, 1053.43, -154.258, 0.194808, -70.364
2390, 39.82500, 1053.17, -154.501, 0.1948, -70.6052
2390, 39.83333, 1052.87, -154.743, 0.194788, -70.8464
2391, 39.84167, 1052.55, -154.986, 0.194769, -71.0877
2391, 39.85000, 1052.2, -155.228, 0.194745, -71.329
2392, 39.85833, 1051.82, -155.471, 0.194715, -71.5703
2392, 39.86667, 1051.4, -155.714, 0.19468, -71.8116
2393, 39.87500, 1050.96, -155.956, 0.194639, -72.0529
2393, 39.88333, 1050.49, -156.199, 0.194592, -72.2941
2394, 39.89167, 1049.98, -156.441, 0.19454, -72.5353
2394, 39.90000, 1049.45, -156.683, 0.194482, -72.7764
2395, 39.90833, 1048.88, -156.926, 0.194418, -73.0173
2395, 39.91667, 1048.29, -157.168, 0.194349, -73.2581
2396, 39.92500, 1047.67, -157.409, 0.194275, -73.4987
2396, 39.93333, 1047.02, -157.651, 0.194194, -73.739
2397, 39.94167, 1046.33, -157.893, 0.194109, -73.9792
2397, 39.95000, 1045.62, -158.134, 0.194018, -74.2192
2398, 39.95833, 1044.88, -158.375, 0.193921, -74.4588
2398, 39.96667, 1044.11, -158.615, 0.19382, -74.6983
2399, 39.97500, 1043.32, -158.856, 0.193712, -74.9373
2399, 39.98333, 1042.49, -159.096, 0.1936, -75.1761
2400, 39.99167, 1041.64, -159.335, 0.193482, -75.4145
2400, 40.00000, 1040.76, -159.575, 0.193359, -75.6525
2401, 40.00833, 1039.85, -159.814, 0.193231, -75.8901
2401, 40.01667, 1038.91, -160.052, 0.193097, -76.1273
2402, 40.02500, 1037.95, -160.29, 0.192958, -76.3641
2402, 40.03333, 1036.95, -160.528, 0.192815, -76.6004
2403, 40.04167, 1035.94, -160.765, 0.192666, -76.8362
2403, 40.05000, 1034.89, -161.001, 0.192512, -77.0716
2404, 40.05833, 1033.82, -161.237, 0.192353, -77.3064
2404, 40.06667, 1032.73, -161.473, 0.19219, -77.5407
2405, 40.07500, 1031.6, -161.708, 0.192021, -77.7744
2405, 40.08333, 1030.46, -161.942, 0.191848, -78.0076
2406, 40.09167, 1029.28, -162.176, 0.19167, -78.2401
2406, 40.10000, 1028.09, -162.409, 0.191487, -78.4721
2407, 40.10833, 1026.87, -162.642, 0.1913, -78.7034
2407, 40.11667, 1025.62, -162.874, 0.191108, -78.9341
2408, 40.12500, 1024.35, -163.105, 0.190912, -79.1641
2408, 40.13333, 1023.06, -163.336, 0.190711, -79.3934
2409, 40.14167, 1021.74, -163.566, 0.190505, -79.6221
2409, 40.15000, 1020.41, -163.795, 0.190296, -79.85
2410, 40.15833, 1019.05, -164.023, 0.190082, -80.0772
2410, 40.16667, 1017.66, -164.251, 0.189864, -80.3037
2411, 40.17500, 1016.26, -164.478, 0.189641, -80.5294
2411, 40.18333, 1014.83, -164.704, 0.189415, -80.7544
2412, 40.19167, 1013.39, -164.929, 0.189185, -80.9785
2412, 40.20000, 1011.92, -165.154, 0.18895, -81.2019
2413, 40.20833, 1010.43, -165.378, 0.188712, -81.4244
2413, 40.21667, 1008.92, -165.601, 0.18847, -81.6462
2414, 40.22500, 1007.4, -165.823, 0.188224, -81.867
2414, 40.23333, 1005.85, -166.044, 0.187974, -82.0871
2415, 40.24167, 1004.28, -166.265, 0.187721, -82.3062
2415, 40.25000, 1002.7, -166.484, 0.187464, -82.5245
2416, 40.25833, 1001.1, -166.703, 0.187204, -82.7419
2416, 40.26667, 999.48, -166.92, 0.18694, -82.9584
2417, 40.27500, 997.843, -167.137, 0.186673, -83.174
2417, 40.28333, 996.19, -167.353, 0.186402, -83.3887
2418, 40.29167, 994.519, -167.568, 0.186129, -83.6025
2418, 40.30000, 992.833, -167.782, 0.185852, -83.8153
2419, 40.30833, 991.13, -167.995, 0.185572, -84.0271
2419, 40.31667, 989.412, -168.208, 0.185289, -84.2381
2420, 40.32500, 987.679, -168.419, 0.185003, -84.448
2420, 40.33333, 985.932, -168.629, 0.184714, -84.657
2421, 40.34167, 984.169, -168.838, 0.184423, -84.865
2421, 40.35000, 982.393, -169.046, 0.184128, -85.072
2422, 40.35833, 980.604, -169.254, 0.183831, -85.278
2422, 40.36667, 978.8, -169.46, 0.183531, -85.483
2423, 40.37500, 976.984, -169.665, 0.183229, -85.687
2423, 40.38333, 975.156, -169.869, 0.182924, -85.8899
2424, 40.39167, 973.315, -170.072, 0.182617, -86.0919
2424, 40.40000, 971.462, -170.275, 0.182307, -86.2928
2425, 40.40833, 969.598, -170.476, 0.181995, -86.4927
2425, 40.41667, 967.723, -170.676, 0.181681, -86.6915
2426, 40.42500, 965.837, -170.875, 0.181365, -86.8893
2426, 40.43333, 963.94, -171.073, 0.181046, -87.0861
2427, 40.44167, 962.034, -171.27, 0.180726, -87.2818
2427, 40.45000, 960.117, -171.466, 0.180403, -87.4764
2428, 40.45833, 958.192, -171.66, 0.180079, -87.67
2428, 40.46667, 956.257, -171.854, 0.179752, -87.8626
2429, 40.47500, 954.313, -172.047, 0.179424, -88.054
2429, 40.48333, 952.361, -172.238, 0.179095, -88.2444
2430, 40.49167, 950.401, -172.429, 0.178763, -88.4337
2430, 40.50000, 948.433, -172.618, 0.17843, -88.622
2431, 40.50833, 946.458, -172.807, 0.178095, -88.8091
2431, 40.51667, 944.475, -172.994, 0.177759, -88.9952
2432, 40.52500, 942.486, -173.18, 0.177422, -89.1802
2432, 40.53333, 940.49, -173.366, 0.177083, -89.3641
2433, 40.54167, 938.488, -173.55, 0.176742, -89.547
2433, 40.55000, 936.48, -173.733, 0.176401, -89.7288
2434, 40.55833, 934.466, -173.914, 0.176058, -89.9094
2434, 40.56667, 932.447, -174.095, 0.175714, -90.089
2435, 40.57500, 930.423, -174.275, 0.175369, -90.2675
2435, 40.58333, 928.395, -174.454, 0.175023, -90.4449
2436, 40.59167, 926.361, -174.631, 0.174676, -90.6213
2436, 40.60000, 924.324, -174.808, 0.174328, -90.7965
2437, 40.60833, 922.283, -174.983, 0.173979, -90.9707
2437, 40.61667, 920.237, -175.157, 0.173629, -91.1438
2438, 40.62500, 918.189, -175.331, 0.173278, -91.3158
2438, 40.63333, 916.138, -175.503, 0.172927, -91.4867
2439, 40.64167, 914.083, -175.674, 0.172575, -91.6566
2439, 40.65000, 912.026, -175.844, 0.172222, -91.8254
2439, 40.65833, 909.967, -176.013, 0.171869, -91.993
2440, 40.66667, 907.905, -176.181, 0.171515, -92.1597
2441, 40.67500, 905.841, -176.347, 0.171161, -92.3252
2441, 40.68333, 903.776, -176.513, 0.170806, -92.4897
2442, 40.69167, 901.709, -176.678, 0.17045, -92.6531
2442, 40.70000, 899.642, -176.841, 0.170095, -92.8155
2443, 40.70833, 897.573, -177.004, 0.169739, -92.9768
2443, 40.71667, 895.503, -177.165, 0.169382, -93.137
2443, 40.72500, 893.433, -177.326, 0.169026, -93.2962
2444, 40.73333, 891.362, -177.485, 0.168669, -93.4543
2445, 40.74167, 889.292, -177.643, 0.168312, -93.6114
2445, 40.75000, 887.221, -177.8, 0.167954, -93.7674
2446, 40.75833, 885.151, -177.957, 0.167597, -93.9224
2446, 40.76667, 883.081, -178.112, 0.16724, -94.0763
2447, 40.77500, 881.012, -178.266, 0.166882, -94.2292
2447, 40.78333, 878.943, -178.419, 0.166525, -94.3811
2447, 40.79167, 876.876, -178.571, 0.166167, -94.5319
2448, 40.80000, 874.809, -178.722, 0.16581, -94.6817
2449, 40.80833, 872.745, -178.872, 0.165453, -94.8305
2449, 40.81667, 870.681, -179.021, 0.165095, -94.9783
2450, 40.82500, 868.619, -179.169, 0.164738, -95.1251
2450, 40.83333, 866.56, -179.316, 0.164382, -95.2709
2451, 40.84167, 864.502, -179.462, 0.164025, -95.4156
2451, 40.85000, 862.446, -179.607, 0.163669, -95.5594
2451, 40.85833, 860.393, -179.751, 0.163313, -95.7021
2452, 40.86667, 858.342, -179.894, 0.162957, -95.8439
2453, 40.87500, 856.294, 179.964, 0.162602, -95.9847
2453, 40.88333, 854.248, 179.823, 0.162247, -96.1245
2454, 40.89167, 852.205, 179.683, 0.161892, -96.2634
2454, 40.90000, 850.166, 179.544, 0.161538, -96.4012
2455, 40.90833, 848.129, 179.406, 0.161184, -96.5381
2455, 40.91667, 846.096, 179.269, 0.160831, -96.6741
2455, 40.92500, 844.066, 179.133, 0.160478, -96.8091
2456, 40.93333, 842.04, 178.998, 0.160125, -96.9431
2457, 40.94167, 840.018, 178.863, 0.159774, -97.0762
2457, 40.95000, 837.999, 178.73, 0.159422, -97.2083
2458, 40.95833, 835.984, 178.597, 0.159072, -97.3395
2458, 40.96667, 833.973, 178.466, 0.158722, -97.4698
2459, 40.97500, 831.966, 178.335, 0.158372, -97.5992
2459, 40.98333, 829.964, 178.206, 0.158023, -97.7276
2459, 40.99167, 827.965, 178.077, 0.157675, -97.8552
2460, 41.00000, 825.971, 177.949, 0.157328, -97.9818
2461, 41.00833, 823.982, 177.822, 0.156981, -98.1075
2461, 41.01667, 821.996, 177.696, 0.156635, -98.2323
2462, 41.02500, 820.016, 177.571, 0.15629, -98.3562
2462, 41.03333, 818.041, 177.447, 0.155945, -98.4793
2463, 41.04167, 816.07, 177.324, 0.155601, -98.6015
2463, 41.05000, 814.104, 177.201, 0.155258, -98.7227
2463, 41.05833, 812.143, 177.08, 0.154916, -98.8431
2464, 41.06667, 810.187, 176.959, 0.154575, -98.9627
2465, 41.07500, 808.236, 176.839, 0.154234, -99.0814
2465, 41.08333, 806.291, 176.72, 0.153894, -99.1992
2466, 41.09167, 804.351, 176.602, 0.153556, -99.3162
2466, 41.10000, 802.416, 176.484, 0.153218, -99.4324
2467, 41.10833, 800.486, 176.368, 0.15288, -99.5477
2467, 41.11667, 798.562, 176.252, 0.152544, -99.6622
2467, 41.12500, 796.644, 176.137, 0.152209, -99.7758
2468, 41.13333, 794.731, 176.023, 0.151874, -99.8887
2469, 41.14167, 792.823, 175.91, 0.151541, -100.001
2469, 41.15000, 790.921, 175.798, 0.151208, -100.112
2470, 41.15833, 789.026, 175.686, 0.150877, -100.222
2470, 41.16667, 787.135, 175.575, 0.150546, -100.332
2471, 41.17500, 785.251, 175.465, 0.150216, -100.441
2471, 41.18333, 783.372, 175.356, 0.149887, -100.549
2471, 41.19167, 781.5, 175.248, 0.14956, -100.656
2472, 41.20000, 779.633, 175.14, 0.149233, -100.763
2473, 41.20833, 777.772, 175.033, 0.148907, -100.868
2473, 41.21667, 775.917, 174.927, 0.148582, -100.973
2474, 41.22500, 774.069, 174.822, 0.148259, -101.077
2474, 41.23333, 772.226, 174.717, 0.147936, -101.181
2475, 41.24167, 770.39, 174.613, 0.147614, -101.284
2475, 41.25000, 768.56, 174.51, 0.147294, -101.386
2475, 41.25833, 766.735, 174.408, 0.146974, -101.487
2476, 41.26667, 764.917, 174.306, 0.146655, -101.587
2477, 41.27500, 763.106, 174.205, 0.146338, -101.687
2477, 41.28333, 761.3, 174.105, 0.146021, -101.786
2478, 41.29167, 759.501, 174.005, 0.145706, -101.884
2478, 41.30000, 757.708, 173.906, 0.145392, -101.982
2479, 41.30833, 755.922, 173.808, 0.145078, -102.079
2479, 41.31667, 754.142, 173.711, 0.144766, -102.175
2479, 41.32500, 752.368, 173.614, 0.144455, -102.271
2480, 41.33333, 750.6, 173.518, 0.144145, -102.366
2481, 41.34167, 748.839, 173.423, 0.143836, -102.46
2481, 41.35000, 747.084, 173.328, 0.143528, -102.553
2482, 41.35833, 745.336, 173.234, 0.143222, -102.646
2482, 41.36667, 743.594, 173.141, 0.142916, -102.738
2483, 41.37500, 741.859, 173.048, 0.142611, -102.83
2483, 41.38333, 740.13, 172.956, 0.142308, -102.92
2483, 41.39167, 738.407, 172.865, 0.142006, -103.011
2484, 41.40000, 736.691, 172.774, 0.141704, -103.1
2485, 41.40833, 734.981, 172.684, 0.141404, -103.189
2485, 41.41667, 733.278, 172.595, 0.141105, -103.277
2486, 41.42500, 731.581, 172.506, 0.140807, -103.365
2486, 41.43333, 729.891, 172.418, 0.14051, -103.452
2487, 41.44167, 728.207, 172.33, 0.140215, -103.538
2487, 41.45000, 726.53, 172.243, 0.13992, -103.624
2487, 41.45833, 724.859, 172.157, 0.139627, -103.709
2488, 41.46667, 723.195, 172.071, 0.139334, -103.794
2489, 41.47500, 721.537, 171.986, 0.139043, -103.878
2489, 41.48333, 719.885, 171.902, 0.138753, -103.961
2490, 41.49167, 718.24, 171.818, 0.138464, -104.044
2490, 41.50000, 716.602, 171.735, 0.138176, -104.126
2491, 41.50833, 714.969, 171.652, 0.137889, -104.207
2491, 41.51667, 713.344, 171.57, 0.137604, -104.288
2491, 41.52500, 711.724, 171.488, 0.137319, -104.369
2492, 41.53333, 710.112, 171.407, 0.137036, -104.449
2493, 41.54167, 708.505, 171.327, 0.136753, -104.528
2493, 41.55000, 706.905, 171.247, 0.136472, -104.607
2494, 41.55833, 705.312, 171.167, 0.136192, -104.685
2494, 41.56667, 703.725, 171.089, 0.135913, -104.762
2495, 41.57500, 702.144, 171.01, 0.135635, -104.84
2495, 41.58333, 700.569, 170.933, 0.135359, -104.916
2495, 41.59167, 699.001, 170.856, 0.135083, -104.992
2496, 41.60000, 697.44, 170.779, 0.134808, -105.068
2497, 41.60833, 695.884, 170.703, 0.134535, -105.142
2497, 41.61667, 694.335, 170.627, 0.134263, -105.217
2498, 41.62500, 692.793, 170.552, 0.133991, -105.291
2498, 41.63333, 691.256, 170.478, 0.133721, -105.364
2499, 41.64167, 689.726, 170.404, 0.133452, -105.437
2499, 41.65000, 688.202, 170.33, 0.133184, -105.509
2499, 41.65833, 686.685, 170.257, 0.132918, -105.581
2500, 41.66667, 685.173, 170.185, 0.132652, -105.653
2501, 41.67500, 683.668, 170.113, 0.132387, -105.723
2501, 41.68333, 682.169, 170.041, 0.132124, -105.794
2502, 41.69167, 680.676, 169.97, 0.131861, -105.864
2502, 41.70000, 679.19, 169.9, 0.1316, -105.933
2503, 41.70833, 677.709, 169.829, 0.131339, -106.002
2503, 41.71667, 676.235, 169.76, 0.13108, -106.07
2503, 41.72500, 674.767, 169.691, 0.130822, -106.138
2504, 41.73333, 673.305, 169.622, 0.130565, -106.206
2505, 41.74167, 671.849, 169.554, 0.130309, -106.273
2505, 41.75000, 670.399, 169.486, 0.130054, -106.34
2506, 41.75833, 668.955, 169.419, 0.1298, -106.406
2506, 41.76667, 667.517, 169.352, 0.129547, -106.471
2507, 41.77500, 666.086, 169.286, 0.129295, -106.537
2507, 41.78333, 664.66, 169.22, 0.129044, -106.601
2508, 41.79167, 663.24, 169.154, 0.128794, -106.666
2508, 41.80000, 661.826, 169.089, 0.128546, -106.73
2509, 41.80833, 660.418, 169.025, 0.128298, -106.793
2509, 41.81667, 659.016, 168.96, 0.128051, -106.856
2510, 41.82500, 657.62, 168.897, 0.127806, -106.919
2510, 41.83333, 656.229, 168.833, 0.127561, -106.981
2511, 41.84167, 654.845, 168.77, 0.127318, -107.043
2511, 41.85000, 653.466, 168.708, 0.127075, -107.104
2512, 41.85833, 652.093, 168.646, 0.126834, -107.165
2512, 41.86667, 650.726, 168.584, 0.126593, -107.226
2513, 41.87500, 649.365, 168.523, 0.126354, -107.286
2513, 41.88333, 648.009, 168.462, 0.126115, -107.345
2514, 41.89167, 646.659, 168.401, 0.125878, -107.405
2514, 41.90000, 645.315, 168.341, 0.125641, -107.464
2515, 41.90833, 643.977, 168.282, 0.125406, -107.522
2515, 41.91667, 642.643, 168.222, 0.125172, -107.58
2516, 41.92500, 641.316, 168.164, 0.124938, -107.638
2516, 41.93333, 639.995, 168.105, 0.124706, -107.696
2517, 41.94167, 638.678, 168.047, 0.124474, -107.753
2517, 41.95000, 637.368, 167.989, 0.124244, -107.809
2518, 41.95833, 636.063, 167.932, 0.124014, -107.865
2518, 41.96667, 634.763, 167.875, 0.123786, -107.921
2519, 41.97500, 633.469, 167.818, 0.123558, -107.977
2519, 41.98333, 632.18, 167.762, 0.123331, -108.032
2520, 41.99167, 630.897, 167.706, 0.123106, -108.087
2520, 42.00000, 629.619, 167.65, 0.122881, -108.141
2521, 42.00833, 628.347, 167.595, 0.122657, -108.195
2521, 42.01667, 627.08, 167.54, 0.122434, -108.249
2522, 42.02500, 625.818, 167.486, 0.122212, -108.302
2522, 42.03333, 624.562, 167.432, 0.121992, -108.355
2523, 42.04167, 623.31, 167.378, 0.121771, -108.408
2523, 42.05000, 622.065, 167.324, 0.121552, -108.46
2524, 42.05833, 620.824, 167.271, 0.121334, -108.512
2524, 42.06667, 619.589, 167.218, 0.121117, -108.564
2525, 42.07500, 618.359, 167.166, 0.120901, -108.615
2525, 42.08333, 617.134, 167.114, 0.120685, -108.666
2526, 42.09167, 615.914, 167.062, 0.120471, -108.717
2526, 42.10000, 614.699, 167.01, 0.120257, -108.767
2527, 42.10833, 613.489, 166.959, 0.120045, -108.818
2527, 42.11667, 612.285, 166.908, 0.119833, -108.867
2528, 42.12500, 611.085, 166.858, 0.119622, -108.917
2528, 42.13333, 609.891, 166.808, 0.119412, -108.966
2529, 42.14167, 608.701, 166.758, 0.119203, -109.014
2529, 42.15000, 607.517, 166.708, 0.118995, -109.063
2530, 42.15833, 606.337, 166.659, 0.118787, -109.111
2530, 42.16667, 605.162, 166.61, 0.118581, -109.159
