Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
4723, 78.70834, 105.553, -6.84218, 46.6827, -136.836, 199.179, 119.882, 0.38638, 67.8994, 0.260389, -27.1027, 0.778092, -134.571
4723, 78.71667, 105.778, -7.16487, 46.732, -136.903, 199.813, 119.705, 0.38718, 67.5938, 0.260482, -27.2233, 0.779773, -134.771
4723, 78.72500, 106.002, -7.48883, 46.7808, -136.97, 200.447, 119.527, 0.387976, 67.2868, 0.260571, -27.3442, 0.781451, -134.972
4724, 78.73333, 106.225, -7.81411, 46.829, -137.038, 201.081, 119.348, 0.388769, 66.9785, 0.260658, -27.4656, 0.783124, -135.174
4725, 78.74167, 106.447, -8.14074, 46.8767, -137.106, 201.716, 119.168, 0.389559, 66.6688, 0.260741, -27.5873, 0.784794, -135.377
4725, 78.75000, 106.667, -8.46863, 46.9237, -137.174, 202.351, 118.987, 0.390345, 66.3578, 0.260822, -27.7093, 0.786458, -135.581
4726, 78.75833, 106.887, -8.79784, 46.9702, -137.242, 202.985, 118.805, 0.391128, 66.0455, 0.260899, -27.8317, 0.788119, -135.785
4726, 78.76667, 107.104, -9.12839, 47.0162, -137.31, 203.62, 118.622, 0.391906, 65.7318, 0.260973, -27.9545, 0.789774, -135.991
4727, 78.77500, 107.321, -9.4602, 47.0616, -137.379, 204.255, 118.438, 0.392681, 65.4168, 0.261044, -28.0776, 0.791424, -136.198
4727, 78.78333, 107.536, -9.79332, 47.1063, -137.448, 204.89, 118.253, 0.393452, 65.1004, 0.261111, -28.2011, 0.793069, -136.406
4728, 78.79166, 107.749, -10.1278, 47.1505, -137.517, 205.525, 118.067, 0.394218, 64.7827, 0.261176, -28.3249, 0.794709, -136.615
4728, 78.80000, 107.961, -10.4635, 47.1941, -137.586, 206.159, 117.88, 0.39498, 64.4637, 0.261237, -28.449, 0.796343, -136.825
4729, 78.80833, 108.172, -10.8005, 47.2371, -137.656, 206.794, 117.692, 0.395737, 64.1433, 0.261294, -28.5734, 0.797971, -137.035
4729, 78.81667, 108.38, -11.1388, 47.2795, -137.726, 207.428, 117.503, 0.39649, 63.8216, 0.261349, -28.6982, 0.799592, -137.247
4730, 78.82500, 108.588, -11.4784, 47.3212, -137.796, 208.062, 117.312, 0.397238, 63.4986, 0.2614, -28.8233, 0.801208, -137.46
4730, 78.83334, 108.793, -11.8192, 47.3624, -137.866, 208.695, 117.121, 0.397982, 63.1743, 0.261448, -28.9488, 0.802817, -137.674
4731, 78.84167, 108.997, -12.1614, 47.4029, -137.936, 209.328, 116.929, 0.39872, 62.8486, 0.261492, -29.0745, 0.804419, -137.888
4731, 78.85000, 109.199, -12.5048, 47.4429, -138.006, 209.96, 116.736, 0.399452, 62.5216, 0.261533, -29.2006, 0.806014, -138.104
4731, 78.85833, 109.4, -12.8495, 47.4821, -138.077, 210.592, 116.542, 0.40018, 62.1933, 0.26157, -29.3269, 0.807602, -138.321
4732, 78.86667, 109.599, -13.1955, 47.5208, -138.148, 211.223, 116.347, 0.400902, 61.8637, 0.261604, -29.4536, 0.809182, -138.539
4733, 78.87500, 109.795, -13.5427, 47.5588, -138.218, 211.853, 116.151, 0.401618, 61.5328, 0.261635, -29.5806, 0.810754, -138.757
4733, 78.88333, 109.99, -13.8911, 47.5962, -138.289, 212.483, 115.953, 0.402329, 61.2006, 0.261662, -29.7078, 0.812319, -138.977
4734, 78.89167, 110.183, -14.2409, 47.6329, -138.36, 213.112, 115.755, 0.403034, 60.867, 0.261685, -29.8353, 0.813875, -139.198
4734, 78.90000, 110.374, -14.5919, 47.6689, -138.432, 213.739, 115.556, 0.403732, 60.5322, 0.261705, -29.9631, 0.815423, -139.42
4735, 78.90833, 110.563, -14.944, 47.7044, -138.503, 214.366, 115.356, 0.404424, 60.1961, 0.261722, -30.0912, 0.816962, -139.642
4735, 78.91666, 110.75, -15.2975, 47.7391, -138.574, 214.992, 115.154, 0.405111, 59.8587, 0.261734, -30.2196, 0.818492, -139.866
4736, 78.92500, 110.935, -15.6522, 47.7732, -138.646, 215.617, 114.952, 0.40579, 59.5201, 0.261743, -30.3482, 0.820013, -140.091
4736, 78.93333, 111.118, -16.0081, 47.8066, -138.717, 216.24, 114.749, 0.406463, 59.1802, 0.261749, -30.477, 0.821524, -140.316
4737, 78.94167, 111.298, -16.3652, 47.8394, -138.789, 216.862, 114.545, 0.407129, 58.8389, 0.261751, -30.6062, 0.823025, -140.543
4737, 78.95000, 111.477, -16.7235, 47.8714, -138.86, 217.483, 114.339, 0.407788, 58.4965, 0.261749, -30.7355, 0.824517, -140.77
4738, 78.95834, 111.653, -17.083, 47.9028, -138.932, 218.103, 114.133, 0.408439, 58.1528, 0.261743, -30.8651, 0.825998, -140.999
4738, 78.96667, 111.827, -17.4437, 47.9335, -139.003, 218.721, 113.926, 0.409084, 57.8078, 0.261734, -30.995, 0.827469, -141.228
4739, 78.97500, 111.998, -17.8056, 47.9636, -139.075, 219.337, 113.718, 0.409721, 57.4616, 0.261721, -31.125, 0.828929, -141.459
4739, 78.98333, 112.167, -18.1687, 47.9929, -139.147, 219.952, 113.508, 0.41035, 57.1142, 0.261704, -31.2553, 0.830377, -141.69
4739, 78.99167, 112.334, -18.533, 48.0216, -139.218, 220.565, 113.298, 0.410972, 56.7655, 0.261683, -31.3858, 0.831815, -141.923
4740, 79.00000, 112.498, -18.8984, 48.0495, -139.29, 221.177, 113.087, 0.411586, 56.4157, 0.261659, -31.5165, 0.833241, -142.156
4741, 79.00833, 112.66, -19.2649, 48.0768, -139.362, 221.786, 112.875, 0.412192, 56.0646, 0.26163, -31.6474, 0.834655, -142.39
4741, 79.01667, 112.819, -19.6327, 48.1033, -139.433, 222.394, 112.661, 0.412789, 55.7123, 0.261598, -31.7785, 0.836057, -142.625
4742, 79.02500, 112.976, -20.0015, 48.1292, -139.505, 222.999, 112.447, 0.413379, 55.3588, 0.261562, -31.9098, 0.837446, -142.861
4742, 79.03333, 113.13, -20.3715, 48.1544, -139.576, 223.602, 112.232, 0.413959, 55.0042, 0.261522, -32.0412, 0.838823, -143.099
4743, 79.04166, 113.281, -20.7426, 48.1788, -139.648, 224.204, 112.016, 0.414531, 54.6483, 0.261479, -32.1728, 0.840187, -143.337
4743, 79.05000, 113.43, -21.1148, 48.2025, -139.719, 224.803, 111.799, 0.415094, 54.2913, 0.261431, -32.3046, 0.841537, -143.575
4744, 79.05833, 113.576, -21.4881, 48.2256, -139.79, 225.399, 111.581, 0.415649, 53.9332, 0.261379, -32.4365, 0.842874, -143.815
4744, 79.06667, 113.719, -21.8626, 48.2479, -139.862, 225.993, 111.362, 0.416194, 53.5738, 0.261324, -32.5686, 0.844198, -144.056
4745, 79.07500, 113.859, -22.238, 48.2695, -139.933, 226.585, 111.142, 0.41673, 53.2134, 0.261264, -32.7009, 0.845507, -144.298
4745, 79.08334, 113.997, -22.6146, 48.2904, -140.003, 227.174, 110.921, 0.417256, 52.8518, 0.261201, -32.8332, 0.846802, -144.54
4746, 79.09167, 114.131, -22.9922, 48.3106, -140.074, 227.76, 110.699, 0.417773, 52.4891, 0.261133, -32.9657, 0.848082, -144.783
4746, 79.10000, 114.263, -23.3708, 48.3301, -140.145, 228.344, 110.477, 0.41828, 52.1253, 0.261062, -33.0983, 0.849348, -145.028
4747, 79.10833, 114.391, -23.7505, 48.3488, -140.215, 228.925, 110.253, 0.418777, 51.7604, 0.260986, -33.231, 0.850598, -145.273
4747, 79.11667, 114.517, -24.1312, 48.3669, -140.286, 229.503, 110.028, 0.419264, 51.3944, 0.260907, -33.3638, 0.851833, -145.519
4747, 79.12500, 114.639, -24.5129, 48.3842, -140.356, 230.078, 109.803, 0.419741, 51.0274, 0.260823, -33.4967, 0.853052, -145.766
4748, 79.13333, 114.759, -24.8956, 48.4008, -140.426, 230.649, 109.577, 0.420208, 50.6593, 0.260735, -33.6296, 0.854255, -146.013
4749, 79.14167, 114.875, -25.2794, 48.4167, -140.496, 231.218, 109.349, 0.420664, 50.2901, 0.260644, -33.7627, 0.855442, -146.262
4749, 79.15000, 114.988, -25.664, 48.4319, -140.565, 231.783, 109.121, 0.421109, 49.92, 0.260548, -33.8958, 0.856612, -146.511
4750, 79.15833, 115.098, -26.0496, 48.4463, -140.634, 232.345, 108.892, 0.421544, 49.5488, 0.260448, -34.0289, 0.857765, -146.761
4750, 79.16666, 115.205, -26.4362, 48.4601, -140.703, 232.904, 108.662, 0.421968, 49.1765, 0.260344, -34.1621, 0.858902, -147.012
4751, 79.17500, 115.308, -26.8237, 48.4731, -140.772, 233.459, 108.432, 0.42238, 48.8034, 0.260236, -34.2954, 0.860021, -147.264
4751, 79.18333, 115.408, -27.2121, 48.4855, -140.841, 234.01, 108.2, 0.422782, 48.4292, 0.260124, -34.4286, 0.861123, -147.517
4752, 79.19167, 115.505, -27.6015, 48.4971, -140.909, 234.558, 107.968, 0.423172, 48.054, 0.260007, -34.5619, 0.862206, -147.77
4752, 79.20000, 115.598, -27.9917, 48.508, -140.977, 235.102, 107.735, 0.423551, 47.6779, 0.259887, -34.6952, 0.863272, -148.024
4753, 79.20834, 115.688, -28.3828, 48.5182, -141.045, 235.642, 107.501, 0.423918, 47.3009, 0.259763, -34.8284, 0.864319, -148.279
4753, 79.21667, 115.775, -28.7748, 48.5277, -141.112, 236.178, 107.266, 0.424274, 46.9229, 0.259634, -34.9617, 0.865347, -148.534
4754, 79.22500, 115.857, -29.1675, 48.5365, -141.179, 236.71, 107.03, 0.424617, 46.544, 0.259501, -35.095, 0.866357, -148.791
4754, 79.23333, 115.937, -29.5611, 48.5447, -141.246, 237.238, 106.794, 0.424949, 46.1642, 0.259364, -35.2282, 0.867347, -149.048
4755, 79.24167, 116.013, -29.9556, 48.5521, -141.312, 237.761, 106.557, 0.425268, 45.7836, 0.259223, -35.3613, 0.868318, -149.305
4755, 79.25000, 116.085, -30.3508, 48.5588, -141.378, 238.281, 106.319, 0.425575, 45.4021, 0.259078, -35.4944, 0.869269, -149.564
4755, 79.25833, 116.154, -30.7468, 48.5648, -141.444, 238.796, 106.08, 0.42587, 45.0197, 0.258929, -35.6275, 0.870201, -149.823
4756, 79.26667, 116.219, -31.1436, 48.5702, -141.509, 239.306, 105.841, 0.426153, 44.6365, 0.258776, -35.7605, 0.871112, -150.083
4757, 79.27500, 116.28, -31.5411, 48.5749, -141.574, 239.812, 105.601, 0.426422, 44.2525, 0.258618, -35.8933, 0.872003, -150.343
4757, 79.28333, 116.337, -31.9394, 48.5789, -141.638, 240.314, 105.36, 0.426679, 43.8677, 0.258457, -36.0261, 0.872873, -150.604
4758, 79.29166, 116.391, -32.3384, 48.5822, -141.702, 240.811, 105.118, 0.426924, 43.4821, 0.258291, -36.1588, 0.873723, -150.866
4758, 79.30000, 116.441, -32.738, 48.5849, -141.765, 241.302, 104.876, 0.427155, 43.0958, 0.258122, -36.2914, 0.874551, -151.128
4759, 79.30833, 116.487, -33.1383, 48.5869, -141.828, 241.789, 104.633, 0.427373, 42.7087, 0.257948, -36.4238, 0.875358, -151.391
4759, 79.31667, 116.53, -33.5393, 48.5882, -141.891, 242.272, 104.39, 0.427578, 42.3209, 0.25777, -36.5561, 0.876143, -151.654
4760, 79.32500, 116.569, -33.941, 48.5889, -141.953, 242.749, 104.146, 0.42777, 41.9324, 0.257588, -36.6882, 0.876907, -151.918
4760, 79.33334, 116.603, -34.3432, 48.589, -142.015, 243.221, 103.901, 0.427948, 41.5432, 0.257402, -36.8202, 0.877649, -152.183
4761, 79.34167, 116.634, -34.7461, 48.5884, -142.076, 243.687, 103.655, 0.428113, 41.1533, 0.257212, -36.9521, 0.878368, -152.448
4761, 79.35000, 116.661, -35.1495, 48.5872, -142.137, 244.149, 103.409, 0.428264, 40.7627, 0.257018, -37.0837, 0.879065, -152.714
4762, 79.35833, 116.684, -35.5535, 48.5853, -142.197, 244.605, 103.163, 0.428402, 40.3716, 0.25682, -37.2151, 0.87974, -152.98
4762, 79.36667, 116.703, -35.9581, 48.5828, -142.256, 245.056, 102.916, 0.428526, 39.9798, 0.256618, -37.3464, 0.880392, -153.247
4763, 79.37500, 116.718, -36.3632, 48.5798, -142.315, 245.501, 102.668, 0.428637, 39.5874, 0.256412, -37.4774, 0.881021, -153.514
4763, 79.38333, 116.729, -36.7687, 48.5761, -142.374, 245.941, 102.42, 0.428733, 39.1945, 0.256202, -37.6082, 0.881627, -153.781
4763, 79.39167, 116.736, -37.1748, 48.5718, -142.432, 246.375, 102.171, 0.428815, 38.8009, 0.255988, -37.7387, 0.882209, -154.05
4764, 79.40000, 116.739, -37.5814, 48.567, -142.489, 246.803, 101.922, 0.428884, 38.4069, 0.25577, -37.869, 0.882768, -154.318
4765, 79.40833, 116.738, -37.9883, 48.5615, -142.546, 247.226, 101.672, 0.428938, 38.0123, 0.255548, -37.9991, 0.883304, -154.587
4765, 79.41666, 116.733, -38.3958, 48.5555, -142.602, 247.643, 101.422, 0.428978, 37.6172, 0.255322, -38.1288, 0.883815, -154.856
4766, 79.42500, 116.724, -38.8036, 48.5489, -142.657, 248.054, 101.171, 0.429004, 37.2217, 0.255093, -38.2583, 0.884303, -155.126
4766, 79.43333, 116.711, -39.2118, 48.5418, -142.712, 248.459, 100.92, 0.429015, 36.8257, 0.25486, -38.3875, 0.884766, -155.396
4767, 79.44167, 116.693, -39.6204, 48.5341, -142.766, 248.858, 100.668, 0.429013, 36.4292, 0.254622, -38.5164, 0.885206, -155.666
4767, 79.45000, 116.672, -40.0293, 48.5258, -142.82, 249.251, 100.416, 0.428995, 36.0324, 0.254381, -38.645, 0.885621, -155.937
4768, 79.45834, 116.646, -40.4385, 48.5171, -142.873, 249.638, 100.164, 0.428964, 35.6352, 0.254137, -38.7732, 0.886011, -156.208
4768, 79.46667, 116.616, -40.8481, 48.5078, -142.925, 250.018, 99.9112, 0.428918, 35.2375, 0.253888, -38.9011, 0.886377, -156.479
4769, 79.47500, 116.583, -41.2579, 48.498, -142.977, 250.392, 99.6581, 0.428857, 34.8396, 0.253636, -39.0287, 0.886718, -156.751
4769, 79.48333, 116.545, -41.668, 48.4877, -143.028, 250.76, 99.4047, 0.428782, 34.4413, 0.25338, -39.1559, 0.887034, -157.023
4770, 79.49167, 116.503, -42.0783, 48.477, -143.078, 251.122, 99.1509, 0.428692, 34.0427, 0.253121, -39.2827, 0.887326, -157.295
4770, 79.50000, 116.456, -42.4888, 48.4657, -143.128, 251.477, 98.8969, 0.428588, 33.6438, 0.252858, -39.4091, 0.887592, -157.567
4771, 79.50833, 116.406, -42.8995, 48.454, -143.177, 251.826, 98.6426, 0.428469, 33.2447, 0.252591, -39.5352, 0.887833, -157.84
4771, 79.51667, 116.351, -43.3105, 48.4418, -143.225, 252.168, 98.388, 0.428336, 32.8452, 0.252321, -39.6608, 0.888049, -158.112
4771, 79.52500, 116.293, -43.7215, 48.4292, -143.272, 252.504, 98.1331, 0.428187, 32.4456, 0.252047, -39.786, 0.88824, -158.385
4772, 79.53333, 116.23, -44.1326, 48.4161, -143.319, 252.833, 97.8781, 0.428024, 32.0458, 0.25177, -39.9108, 0.888405, -158.658
4773, 79.54166, 116.163, -44.5439, 48.4026, -143.365, 253.155, 97.6228, 0.427847, 31.6458, 0.251489, -40.0352, 0.888545, -158.931
4773, 79.55000, 116.092, -44.9553, 48.3887, -143.41, 253.471, 97.3673, 0.427655, 31.2456, 0.251205, -40.1591, 0.888659, -159.204
4774, 79.55833, 116.017, -45.3667, 48.3744, -143.454, 253.78, 97.1117, 0.427448, 30.8454, 0.250918, -40.2825, 0.888748, -159.478
4774, 79.56667, 115.937, -45.7782, 48.3598, -143.498, 254.082, 96.8558, 0.427226, 30.4449, 0.250627, -40.4055, 0.888812, -159.751
4775, 79.57500, 115.854, -46.1896, 48.3447, -143.541, 254.378, 96.5999, 0.42699, 30.0445, 0.250333, -40.528, 0.888849, -160.024
4775, 79.58334, 115.766, -46.6011, 48.3293, -143.583, 254.666, 96.3438, 0.426739, 29.6439, 0.250036, -40.6501, 0.888862, -160.298
4776, 79.59167, 115.674, -47.0126, 48.3135, -143.624, 254.948, 96.0876, 0.426474, 29.2433, 0.249736, -40.7716, 0.888848, -160.571
4776, 79.60000, 115.579, -47.4239, 48.2973, -143.665, 255.223, 95.8314, 0.426194, 28.8427, 0.249432, -40.8926, 0.888809, -160.845
4777, 79.60833, 115.479, -47.8352, 48.2809, -143.704, 255.491, 95.5751, 0.425899, 28.4421, 0.249125, -41.0131, 0.888745, -161.118
4777, 79.61667, 115.375, -48.2465, 48.2641, -143.743, 255.752, 95.3187, 0.42559, 28.0415, 0.248816, -41.1331, 0.888654, -161.391
4778, 79.62500, 115.267, -48.6576, 48.247, -143.781, 256.006, 95.0623, 0.425267, 27.6409, 0.248503, -41.2525, 0.888539, -161.665
4778, 79.63333, 115.155, -49.0685, 48.2296, -143.819, 256.253, 94.806, 0.424929, 27.2404, 0.248187, -41.3714, 0.888397, -161.938
4779, 79.64167, 115.039, -49.4794, 48.212, -143.855, 256.493, 94.5496, 0.424576, 26.84, 0.247869, -41.4897, 0.88823, -162.211
4779, 79.65000, 114.919, -49.89, 48.1941, -143.891, 256.726, 94.2932, 0.42421, 26.4397, 0.247547, -41.6074, 0.888038, -162.484
4779, 79.65833, 114.795, -50.3004, 48.1759, -143.926, 256.952, 94.0369, 0.423829, 26.0396, 0.247223, -41.7246, 0.88782, -162.757
4780, 79.66666, 114.666, -50.7106, 48.1575, -143.96, 257.171, 93.7807, 0.423433, 25.6395, 0.246896, -41.8412, 0.887577, -163.03
4781, 79.67500, 114.535, -51.1205, 48.1389, -143.993, 257.383, 93.5245, 0.423024, 25.2397, 0.246566, -41.9573, 0.887308, -163.302
4781, 79.68333, 114.399, -51.5302, 48.12, -144.025, 257.588, 93.2685, 0.422601, 24.8401, 0.246234, -42.0727, 0.887015, -163.574
4782, 79.69167, 114.259, -51.9396, 48.101, -144.057, 257.785, 93.0126, 0.422163, 24.4407, 0.245899, -42.1875, 0.886695, -163.847
4782, 79.70000, 114.115, -52.3487, 48.0817, -144.087, 257.976, 92.7568, 0.421712, 24.0415, 0.245561, -42.3017, 0.886351, -164.118
4783, 79.70834, 113.968, -52.7574, 48.0623, -144.117, 258.159, 92.5012, 0.421246, 23.6426, 0.245221, -42.4152, 0.885982, -164.39
4783, 79.71667, 113.816, -53.1658, 48.0427, -144.146, 258.336, 92.2457, 0.420767, 23.2439, 0.244879, -42.5282, 0.885588, -164.661
4784, 79.72500, 113.661, -53.5737, 48.023, -144.174, 258.505, 91.9905, 0.420274, 22.8456, 0.244534, -42.6405, 0.885169, -164.932
4784, 79.73333, 113.502, -53.9813, 48.0031, -144.202, 258.668, 91.7355, 0.419768, 22.4476, 0.244187, -42.7521, 0.884725, -165.203
4785, 79.74167, 113.34, -54.3885, 47.9832, -144.228, 258.823, 91.4807, 0.419248, 22.05, 0.243837, -42.8631, 0.884257, -165.474
4785, 79.75000, 113.173, -54.7952, 47.9631, -144.254, 258.971, 91.2261, 0.418714, 21.6527, 0.243485, -42.9734, 0.883764, -165.744
4786, 79.75833, 113.003, -55.2015, 47.9429, -144.279, 259.112, 90.9719, 0.418168, 21.2558, 0.243131, -43.0831, 0.883247, -166.013
4786, 79.76667, 112.83, -55.6073, 47.9226, -144.302, 259.246, 90.7179, 0.417608, 20.8593, 0.242775, -43.1921, 0.882706, -166.283
4787, 79.77500, 112.652, -56.0125, 47.9023, -144.326, 259.373, 90.4642, 0.417035, 20.4633, 0.242417, -43.3004, 0.88214, -166.552
4787, 79.78333, 112.472, -56.4173, 47.8818, -144.348, 259.493, 90.2108, 0.416448, 20.0677, 0.242056, -43.4081, 0.881551, -166.82
4787, 79.79166, 112.287, -56.8215, 47.8614, -144.369, 259.607, 89.9578, 0.415849, 19.6725, 0.241694, -43.515, 0.880938, -167.088
4788, 79.80000, 112.099, -57.2251, 47.8409, -144.39, 259.713, 89.7051, 0.415238, 19.2779, 0.24133, -43.6212, 0.880301, -167.356
4789, 79.80833, 111.908, -57.6282, 47.8204, -144.409, 259.812, 89.4528, 0.414613, 18.8838, 0.240964, -43.7268, 0.879641, -167.623
4789, 79.81667, 111.713, -58.0306, 47.7999, -144.428, 259.904, 89.2009, 0.413976, 18.4902, 0.240596, -43.8316, 0.878958, -167.889
4790, 79.82500, 111.515, -58.4325, 47.7794, -144.446, 259.99, 88.9494, 0.413327, 18.0971, 0.240227, -43.9357, 0.878251, -168.156
4790, 79.83334, 111.313, -58.8336, 47.7589, -144.464, 260.068, 88.6983, 0.412665, 17.7047, 0.239856, -44.0391, 0.877522, -168.421
4791, 79.84167, 111.108, -59.2342, 47.7385, -144.48, 260.14, 88.4477, 0.411991, 17.3128, 0.239483, -44.1418, 0.87677, -168.686
4791, 79.85000, 110.9, -59.634, 47.7181, -144.496, 260.205, 88.1975, 0.411306, 16.9215, 0.239108, -44.2438, 0.875995, -168.951
4792, 79.85833, 110.689, -60.0331, 47.6977, -144.51, 260.263, 87.9478, 0.410608, 16.5308, 0.238732, -44.345, 0.875198, -169.215
4792, 79.86667, 110.474, -60.4316, 47.6774, -144.524, 260.314, 87.6986, 0.409899, 16.1408, 0.238355, -44.4455, 0.874379, -169.478
4793, 79.87500, 110.256, -60.8293, 47.6572, -144.538, 260.359, 87.4499, 0.409177, 15.7515, 0.237976, -44.5452, 0.873538, -169.741
4793, 79.88333, 110.036, -61.2262, 47.6371, -144.55, 260.397, 87.2017, 0.408445, 15.3628, 0.237596, -44.6442, 0.872675, -170.003
4794, 79.89167, 109.812, -61.6224, 47.6171, -144.562, 260.428, 86.954, 0.407701, 14.9748, 0.237215, -44.7425, 0.871791, -170.265
4794, 79.90000, 109.585, -62.0177, 47.5972, -144.572, 260.453, 86.7068, 0.406946, 14.5875, 0.236832, -44.84, 0.870886, -170.526
4795, 79.90833, 109.355, -62.4123, 47.5774, -144.582, 260.471, 86.4603, 0.40618, 14.201, 0.236448, -44.9368, 0.86996, -170.786
4795, 79.91666, 109.122, -62.806, 47.5577, -144.592, 260.483, 86.2143, 0.405403, 13.8152, 0.236063, -45.0328, 0.869012, -171.046
4795, 79.92500, 108.886, -63.1989, 47.5382, -144.6, 260.488, 85.9689, 0.404616, 13.4302, 0.235677, -45.128, 0.868045, -171.304
4796, 79.93333, 108.647, -63.591, 47.5189, -144.608, 260.487, 85.7241, 0.403818, 13.046, 0.23529, -45.2225, 0.867057, -171.563
4797, 79.94167, 108.406, -63.9822, 47.4997, -144.615, 260.479, 85.4799, 0.403009, 12.6625, 0.234902, -45.3163, 0.866048, -171.82
4797, 79.95000, 108.162, -64.3724, 47.4807, -144.621, 260.466, 85.2364, 0.40219, 12.2799, 0.234513, -45.4093, 0.865021, -172.077
4798, 79.95834, 107.915, -64.7618, 47.4619, -144.626, 260.445, 84.9935, 0.401362, 11.8982, 0.234123, -45.5015, 0.863973, -172.333
4798, 79.96667, 107.665, -65.1503, 47.4433, -144.631, 260.419, 84.7513, 0.400523, 11.5172, 0.233733, -45.5929, 0.862906, -172.588
4799, 79.97500, 107.413, -65.5378, 47.4249, -144.635, 260.387, 84.5097, 0.399674, 11.1371, 0.233341, -45.6836, 0.86182, -172.843
4799, 79.98333, 107.158, -65.9244, 47.4067, -144.638, 260.348, 84.2689, 0.398816, 10.7579, 0.232949, -45.7736, 0.860716, -173.096
4800, 79.99167, 106.901, -66.31, 47.3887, -144.641, 260.304, 84.0287, 0.397949, 10.3796, 0.232557, -45.8627, 0.859592, -173.349
4800, 80.00000, 106.641, -66.6946, 47.371, -144.642, 260.253, 83.7892, 0.397072, 10.0022, 0.232163, -45.9511, 0.858451, -173.601
4801, 80.00833, 106.379, -67.0783, 47.3535, -144.644, 260.197, 83.5505, 0.396186, 9.6257, 0.23177, -46.0387, 0.857291, -173.852
4801, 80.01667, 106.114, -67.4609, 47.3362, -144.644, 260.134, 83.3125, 0.395291, 9.25011, 0.231375, -46.1256, 0.856114, -174.103
4802, 80.02500, 105.847, -67.8426, 47.3193, -144.644, 260.066, 83.0752, 0.394387, 8.8755, 0.230981, -46.2117, 0.854919, -174.353
4802, 80.03333, 105.578, -68.2231, 47.3026, -144.643, 259.992, 82.8387, 0.393475, 8.50186, 0.230585, -46.2971, 0.853707, -174.601
4803, 80.04166, 105.307, -68.6027, 47.2861, -144.641, 259.913, 82.6029, 0.392554, 8.12914, 0.23019, -46.3816, 0.852479, -174.849
4803, 80.05000, 105.033, -68.9812, 47.27, -144.639, 259.828, 82.368, 0.391626, 7.75745, 0.229794, -46.4655, 0.851233, -175.096
4803, 80.05833, 104.758, -69.3586, 47.2541, -144.636, 259.737, 82.1338, 0.390689, 7.38675, 0.229398, -46.5485, 0.849971, -175.342
4804, 80.06667, 104.48, -69.7349, 47.2386, -144.633, 259.641, 81.9004, 0.389744, 7.01702, 0.229002, -46.6308, 0.848693, -175.588
4805, 80.07500, 104.2, -70.1102, 47.2233, -144.629, 259.539, 81.6678, 0.388791, 6.64836, 0.228606, -46.7123, 0.847399, -175.832
4805, 80.08334, 103.918, -70.4843, 47.2084, -144.624, 259.432, 81.4361, 0.387831, 6.28072, 0.228209, -46.7931, 0.84609, -176.075
4806, 80.09167, 103.634, -70.8573, 47.1938, -144.619, 259.32, 81.2052, 0.386863, 5.91409, 0.227812, -46.8731, 0.844765, -176.318
4806, 80.10000, 103.349, -71.2292, 47.1795, -144.613, 259.202, 80.9751, 0.385888, 5.54855, 0.227416, -46.9524, 0.843426, -176.559
4807, 80.10833, 103.061, -71.6, 47.1655, -144.606, 259.08, 80.7458, 0.384906, 5.18407, 0.227019, -47.0309, 0.842072, -176.8
4807, 80.11667, 102.772, -71.9696, 47.1519, -144.599, 258.952, 80.5174, 0.383918, 4.82063, 0.226623, -47.1087, 0.840703, -177.04
4808, 80.12500, 102.481, -72.3381, 47.1386, -144.592, 258.819, 80.2899, 0.382922, 4.45831, 0.226227, -47.1857, 0.83932, -177.278
4808, 80.13333, 102.188, -72.7053, 47.1257, -144.584, 258.681, 80.0632, 0.38192, 4.09709, 0.22583, -47.262, 0.837924, -177.516
4809, 80.14167, 101.893, -73.0715, 47.1132, -144.575, 258.538, 79.8374, 0.380911, 3.73693, 0.225434, -47.3376, 0.836514, -177.753
4809, 80.15000, 101.597, -73.4364, 47.101, -144.566, 258.391, 79.6125, 0.379897, 3.37792, 0.225039, -47.4124, 0.83509, -177.989
4810, 80.15833, 101.3, -73.8001, 47.0891, -144.556, 258.239, 79.3885, 0.378876, 3.02004, 0.224643, -47.4865, 0.833654, -178.224
4810, 80.16666, 101.001, -74.1626, 47.0776, -144.546, 258.082, 79.1654, 0.377849, 2.66324, 0.224248, -47.5598, 0.832205, -178.457
4811, 80.17500, 100.7, -74.5239, 47.0666, -144.536, 257.92, 78.9432, 0.376817, 2.30762, 0.223853, -47.6324, 0.830743, -178.69
4811, 80.18333, 100.398, -74.884, 47.0558, -144.524, 257.754, 78.7219, 0.375779, 1.95315, 0.223459, -47.7043, 0.829269, -178.922
4811, 80.19167, 100.095, -75.2429, 47.0455, -144.513, 257.584, 78.5015, 0.374736, 1.5998, 0.223064, -47.7755, 0.827784, -179.153
4812, 80.20000, 99.7903, -75.6005, 47.0356, -144.501, 257.409, 78.2821, 0.373687, 1.24764, 0.222671, -47.846, 0.826287, -179.383
4813, 80.20834, 99.4843, -75.9569, 47.026, -144.488, 257.229, 78.0636, 0.372633, 0.896659, 0.222278, -47.9158, 0.824778, -179.611
4813, 80.21667, 99.1772, -76.3121, 47.0168, -144.475, 257.046, 77.846, 0.371575, 0.546808, 0.221885, -47.9848, 0.823259, -179.839
