,harmonico,amplitude,angulo
3675,31.625,100,0
3676,31.633333,100,0
3677,31.641667,100,0
3678,31.65,100,0
3679,31.658333,100,0
3680,31.666667,100,0
3681,31.675,100,0
3682,31.683333,100,0
3683,31.691667,100,0
3684,31.7,100,0
3685,31.708333,100,0
3686,31.716667,100,0
3687,31.725,100,0
3688,31.733333,100,0
3689,31.741667,100,0
3690,31.75,100,0
3691,31.758333,100,0
3692,31.766667,100,0
3693,31.775,100,0
3694,31.783333,100,0
3695,31.791667,100,0
3696,31.8,100,0
3697,31.808333,100,0
3698,31.816667,100,0
3699,31.825,100,0
3700,31.833333,100,0
3701,31.841667,100,0
3702,31.85,100,0
3703,31.858333,100,0
3704,31.866667,100,0
3705,31.875,100,0
3706,31.883333,100,0
3707,31.891667,100,0
3708,31.9,100,0
3709,31.908333,100,0
3710,31.916667,100,0
3711,31.925,100,0
3712,31.933333,100,0
3713,31.941667,100,0
3714,31.95,100,0
3715,31.958333,100,0
3716,31.966667,100,0
3717,31.975,100,0
3718,31.983333,100,0
3719,31.991667,100,0
3720,32.0,100,0
3721,32.008333,100,0
3722,32.016667,100,0
3723,32.025,100,0
3724,32.033333,100,0
3725,32.041667,100,0
3726,32.05,100,0
3727,32.058333,100,0
3728,32.066667,100,0
3729,32.075,100,0
3730,32.083333,100,0
3731,32.091667,100,0
3732,32.1,100,0
3733,32.108333,100,0
3734,32.116667,100,0
3735,32.125,100,0
3736,32.133333,100,0
3737,32.141667,100,0
3738,32.15,100,0
3739,32.158333,100,0
3740,32.166667,100,0
3741,32.175,100,0
3742,32.183333,100,0
3743,32.191667,100,0
3744,32.2,100,0
3745,32.208333,100,0
3746,32.216667,100,0
3747,32.225,100,0
3748,32.233333,100,0
3749,32.241667,100,0
3750,32.25,100,0
3751,32.258333,100,0
3752,32.266667,100,0
3753,32.275,100,0
3754,32.283333,100,0
3755,32.291667,100,0
3756,32.3,100,0
3757,32.308333,100,0
3758,32.316667,100,0
3759,32.325,100,0
3760,32.333333,100,0
3761,32.341667,100,0
3762,32.35,100,0
3763,32.358333,100,0
3764,32.366667,100,0
3765,32.375,100,0
3766,32.383333,100,0
3767,32.391667,100,0
3768,32.4,100,0
3769,32.408333,100,0
3770,32.416667,100,0
3771,32.425,100,0
3772,32.433333,100,0
3773,32.441667,100,0
3774,32.45,100,0
3775,32.458333,100,0
3776,32.466667,100,0
3777,32.475,100,0
3778,32.483333,100,0
3779,32.491667,100,0
3780,32.5,100,0
3781,32.508333,100,0
3782,32.516667,100,0
3783,32.525,100,0
3784,32.533333,100,0
3785,32.541667,100,0
3786,32.55,100,0
3787,32.558333,100,0
3788,32.566667,100,0
3789,32.575,100,0
3790,32.583333,100,0
3791,32.591667,100,0
3792,32.6,100,0
3793,32.608333,100,0
3794,32.616667,100,0
3795,32.625,100,0
3796,32.633333,100,0
3797,32.641667,100,0
3798,32.65,100,0
3799,32.658333,100,0
3800,32.666667,100,0
3801,32.675,100,0
3802,32.683333,100,0
3803,32.691667,100,0
3804,32.7,100,0
3805,32.708333,100,0
3806,32.716667,100,0
3807,32.725,100,0
3808,32.733333,100,0
3809,32.741667,100,0
3810,32.75,100,0
3811,32.758333,100,0
3812,32.766667,100,0
3813,32.775,100,0
3814,32.783333,100,0
3815,32.791667,100,0
3816,32.8,100,0
3817,32.808333,100,0
3818,32.816667,100,0
3819,32.825,100,0
3820,32.833333,100,0
3821,32.841667,100,0
3822,32.85,100,0
3823,32.858333,100,0
3824,32.866667,100,0
3825,32.875,100,0
3826,32.883333,100,0
3827,32.891667,100,0
3828,32.9,100,0
3829,32.908333,100,0
3830,32.916667,100,0
3831,32.925,100,0
3832,32.933333,100,0
3833,32.941667,100,0
3834,32.95,100,0
3835,32.958333,100,0
3836,32.966667,100,0
3837,32.975,100,0
3838,32.983333,100,0
3839,32.991667,100,0
3840,33.0,100,0
3841,33.008333,100,0
3842,33.016667,100,0
3843,33.025,100,0
3844,33.033333,100,0
3845,33.041667,100,0
3846,33.05,100,0
3847,33.058333,100,0
3848,33.066667,100,0
3849,33.075,100,0
3850,33.083333,100,0
3851,33.091667,100,0
3852,33.1,100,0
3853,33.108333,100,0
3854,33.116667,100,0
3855,33.125,100,0
3856,33.133333,100,0
3857,33.141667,100,0
3858,33.15,100,0
3859,33.158333,100,0
3860,33.166667,100,0
3861,33.175,100,0
3862,33.183333,100,0
3863,33.191667,100,0
3864,33.2,100,0
3865,33.208333,100,0
3866,33.216667,100,0
3867,33.225,100,0
3868,33.233333,100,0
3869,33.241667,100,0
3870,33.25,100,0
3871,33.258333,100,0
3872,33.266667,100,0
3873,33.275,100,0
3874,33.283333,100,0
3875,33.291667,100,0
3876,33.3,100,0
3877,33.308333,100,0
3878,33.316667,100,0
3879,33.325,100,0
3880,33.333333,100,0
3881,33.341667,100,0
3882,33.35,100,0
3883,33.358333,100,0
3884,33.366667,100,0
3885,33.375,100,0
3886,33.383333,100,0
3887,33.391667,100,0
3888,33.4,100,0
3889,33.408333,100,0
3890,33.416667,100,0
3891,33.425,100,0
3892,33.433333,100,0
3893,33.441667,100,0
3894,33.45,100,0
3895,33.458333,100,0
3896,33.466667,100,0
3897,33.475,100,0
3898,33.483333,100,0
3899,33.491667,100,0
3900,33.5,100,0
3901,33.508333,100,0
3902,33.516667,100,0
3903,33.525,100,0
3904,33.533333,100,0
3905,33.541667,100,0
3906,33.55,100,0
3907,33.558333,100,0
3908,33.566667,100,0
3909,33.575,100,0
3910,33.583333,100,0
3911,33.591667,100,0
3912,33.6,100,0
3913,33.608333,100,0
3914,33.616667,100,0
3915,33.625,100,0
3916,33.633333,100,0
3917,33.641667,100,0
3918,33.65,100,0
3919,33.658333,100,0
3920,33.666667,100,0
3921,33.675,100,0
3922,33.683333,100,0
3923,33.691667,100,0
3924,33.7,100,0
3925,33.708333,100,0
3926,33.716667,100,0
3927,33.725,100,0
3928,33.733333,100,0
3929,33.741667,100,0
3930,33.75,100,0
3931,33.758333,100,0
3932,33.766667,100,0
3933,33.775,100,0
3934,33.783333,100,0
3935,33.791667,100,0
3936,33.8,100,0
3937,33.808333,100,0
3938,33.816667,100,0
3939,33.825,100,0
3940,33.833333,100,0
3941,33.841667,100,0
3942,33.85,100,0
3943,33.858333,100,0
3944,33.866667,100,0
3945,33.875,100,0
3946,33.883333,100,0
3947,33.891667,100,0
3948,33.9,100,0
3949,33.908333,100,0
3950,33.916667,100,0
3951,33.925,100,0
3952,33.933333,100,0
3953,33.941667,100,0
3954,33.95,100,0
3955,33.958333,100,0
3956,33.966667,100,0
3957,33.975,100,0
3958,33.983333,100,0
3959,33.991667,100,0
3960,34.0,100,0
3961,34.008333,100,0
3962,34.016667,100,0
3963,34.025,100,0
3964,34.033333,100,0
3965,34.041667,100,0
3966,34.05,100,0
3967,34.058333,100,0
3968,34.066667,100,0
3969,34.075,100,0
3970,34.083333,100,0
3971,34.091667,100,0
3972,34.1,100,0
3973,34.108333,100,0
3974,34.116667,100,0
3975,34.125,100,0
3976,34.133333,100,0
3977,34.141667,100,0
3978,34.15,100,0
3979,34.158333,100,0
3980,34.166667,100,0
3981,34.175,100,0
3982,34.183333,100,0
3983,34.191667,100,0
3984,34.2,100,0
3985,34.208333,100,0
3986,34.216667,100,0
3987,34.225,100,0
3988,34.233333,100,0
3989,34.241667,100,0
3990,34.25,100,0
3991,34.258333,100,0
3992,34.266667,100,0
3993,34.275,100,0
3994,34.283333,100,0
3995,34.291667,100,0
3996,34.3,100,0
3997,34.308333,100,0
3998,34.316667,100,0
3999,34.325,100,0
4000,34.333333,100,0
4001,34.341667,100,0
4002,34.35,100,0
4003,34.358333,100,0
4004,34.366667,100,0
4005,34.375,100,0
4006,34.383333,100,0
4007,34.391667,100,0
4008,34.4,100,0
4009,34.408333,100,0
4010,34.416667,100,0
4011,34.425,100,0
4012,34.433333,100,0
4013,34.441667,100,0
4014,34.45,100,0
4015,34.458333,100,0
4016,34.466667,100,0
4017,34.475,100,0
4018,34.483333,100,0
4019,34.491667,100,0
4020,34.5,100,0
4021,34.508333,100,0
4022,34.516667,100,0
4023,34.525,100,0
4024,34.533333,100,0
4025,34.541667,100,0
4026,34.55,100,0
4027,34.558333,100,0
4028,34.566667,100,0
4029,34.575,100,0
4030,34.583333,100,0
4031,34.591667,100,0
4032,34.6,100,0
4033,34.608333,100,0
4034,34.616667,100,0
4035,34.625,100,0
4036,34.633333,100,0
4037,34.641667,100,0
4038,34.65,100,0
4039,34.658333,100,0
4040,34.666667,100,0
4041,34.675,100,0
4042,34.683333,100,0
4043,34.691667,100,0
4044,34.7,100,0
4045,34.708333,100,0
4046,34.716667,100,0
4047,34.725,100,0
4048,34.733333,100,0
4049,34.741667,100,0
4050,34.75,100,0
4051,34.758333,100,0
4052,34.766667,100,0
4053,34.775,100,0
4054,34.783333,100,0
4055,34.791667,100,0
4056,34.8,100,0
4057,34.808333,100,0
4058,34.816667,100,0
4059,34.825,100,0
4060,34.833333,100,0
4061,34.841667,100,0
4062,34.85,100,0
4063,34.858333,100,0
4064,34.866667,100,0
4065,34.875,100,0
4066,34.883333,100,0
4067,34.891667,100,0
4068,34.9,100,0
4069,34.908333,100,0
4070,34.916667,100,0
4071,34.925,100,0
4072,34.933333,100,0
4073,34.941667,100,0
4074,34.95,100,0
4075,34.958333,100,0
4076,34.966667,100,0
4077,34.975,100,0
4078,34.983333,100,0
4079,34.991667,100,0
4080,35.0,100,0
4081,35.008333,100,0
4082,35.016667,100,0
4083,35.025,100,0
4084,35.033333,100,0
4085,35.041667,100,0
4086,35.05,100,0
4087,35.058333,100,0
4088,35.066667,100,0
4089,35.075,100,0
4090,35.083333,100,0
4091,35.091667,100,0
4092,35.1,100,0
4093,35.108333,100,0
4094,35.116667,100,0
4095,35.125,100,0
4096,35.133333,100,0
4097,35.141667,100,0
4098,35.15,100,0
4099,35.158333,100,0
4100,35.166667,100,0
4101,35.175,100,0
4102,35.183333,100,0
4103,35.191667,100,0
4104,35.2,100,0
4105,35.208333,100,0
4106,35.216667,100,0
4107,35.225,100,0
4108,35.233333,100,0
4109,35.241667,100,0
4110,35.25,100,0
4111,35.258333,100,0
4112,35.266667,100,0
4113,35.275,100,0
4114,35.283333,100,0
4115,35.291667,100,0
4116,35.3,100,0
4117,35.308333,100,0
4118,35.316667,100,0
4119,35.325,100,0
4120,35.333333,100,0
4121,35.341667,100,0
4122,35.35,100,0
4123,35.358333,100,0
4124,35.366667,100,0
4125,35.375,100,0
4126,35.383333,100,0
4127,35.391667,100,0
4128,35.4,100,0
4129,35.408333,100,0
4130,35.416667,100,0
4131,35.425,100,0
4132,35.433333,100,0
4133,35.441667,100,0
4134,35.45,100,0
4135,35.458333,100,0
4136,35.466667,100,0
4137,35.475,100,0
4138,35.483333,100,0
4139,35.491667,100,0
4140,35.5,100,0
4141,35.508333,100,0
4142,35.516667,100,0
4143,35.525,100,0
4144,35.533333,100,0
4145,35.541667,100,0
4146,35.55,100,0
4147,35.558333,100,0
4148,35.566667,100,0
4149,35.575,100,0
4150,35.583333,100,0
4151,35.591667,100,0
4152,35.6,100,0
4153,35.608333,100,0
4154,35.616667,100,0
4155,35.625,100,0
4156,35.633333,100,0
4157,35.641667,100,0
4158,35.65,100,0
4159,35.658333,100,0
4160,35.666667,100,0
4161,35.675,100,0
4162,35.683333,100,0
4163,35.691667,100,0
4164,35.7,100,0
4165,35.708333,100,0
4166,35.716667,100,0
4167,35.725,100,0
4168,35.733333,100,0
4169,35.741667,100,0
4170,35.75,100,0
4171,35.758333,100,0
4172,35.766667,100,0
4173,35.775,100,0
4174,35.783333,100,0
4175,35.791667,100,0
4176,35.8,100,0
4177,35.808333,100,0
4178,35.816667,100,0
4179,35.825,100,0
4180,35.833333,100,0
4181,35.841667,100,0
4182,35.85,100,0
4183,35.858333,100,0
4184,35.866667,100,0
4185,35.875,100,0
4186,35.883333,100,0
4187,35.891667,100,0
4188,35.9,100,0
4189,35.908333,100,0
4190,35.916667,100,0
4191,35.925,100,0
4192,35.933333,100,0
4193,35.941667,100,0
4194,35.95,100,0
4195,35.958333,100,0
4196,35.966667,100,0
4197,35.975,100,0
4198,35.983333,100,0
4199,35.991667,100,0
4200,36.0,100,0
4201,36.008333,100,0
4202,36.016667,100,0
4203,36.025,100,0
4204,36.033333,100,0
4205,36.041667,100,0
4206,36.05,100,0
4207,36.058333,100,0
4208,36.066667,100,0
4209,36.075,100,0
4210,36.083333,100,0
4211,36.091667,100,0
4212,36.1,100,0
4213,36.108333,100,0
4214,36.116667,100,0
4215,36.125,100,0
4216,36.133333,100,0
4217,36.141667,100,0
4218,36.15,100,0
4219,36.158333,100,0
4220,36.166667,100,0
4221,36.175,100,0
4222,36.183333,100,0
4223,36.191667,100,0
4224,36.2,100,0
4225,36.208333,100,0
4226,36.216667,100,0
4227,36.225,100,0
4228,36.233333,100,0
4229,36.241667,100,0
4230,36.25,100,0
4231,36.258333,100,0
4232,36.266667,100,0
4233,36.275,100,0
4234,36.283333,100,0
4235,36.291667,100,0
4236,36.3,100,0
4237,36.308333,100,0
4238,36.316667,100,0
4239,36.325,100,0
4240,36.333333,100,0
4241,36.341667,100,0
4242,36.35,100,0
4243,36.358333,100,0
4244,36.366667,100,0
4245,36.375,100,0
4246,36.383333,100,0
4247,36.391667,100,0
4248,36.4,100,0
4249,36.408333,100,0
4250,36.416667,100,0
4251,36.425,100,0
4252,36.433333,100,0
4253,36.441667,100,0
4254,36.45,100,0
4255,36.458333,100,0
4256,36.466667,100,0
4257,36.475,100,0
4258,36.483333,100,0
4259,36.491667,100,0
4260,36.5,100,0
4261,36.508333,100,0
4262,36.516667,100,0
4263,36.525,100,0
4264,36.533333,100,0
4265,36.541667,100,0
4266,36.55,100,0
4267,36.558333,100,0
4268,36.566667,100,0
4269,36.575,100,0
4270,36.583333,100,0
4271,36.591667,100,0
4272,36.6,100,0
4273,36.608333,100,0
4274,36.616667,100,0
4275,36.625,100,0
4276,36.633333,100,0
4277,36.641667,100,0
4278,36.65,100,0
4279,36.658333,100,0
4280,36.666667,100,0
4281,36.675,100,0
4282,36.683333,100,0
4283,36.691667,100,0
4284,36.7,100,0
4285,36.708333,100,0
4286,36.716667,100,0
4287,36.725,100,0
4288,36.733333,100,0
4289,36.741667,100,0
4290,36.75,100,0
4291,36.758333,100,0
4292,36.766667,100,0
4293,36.775,100,0
4294,36.783333,100,0
4295,36.791667,100,0
4296,36.8,100,0
4297,36.808333,100,0
4298,36.816667,100,0
4299,36.825,100,0
4300,36.833333,100,0
4301,36.841667,100,0
4302,36.85,100,0
4303,36.858333,100,0
4304,36.866667,100,0
4305,36.875,100,0
4306,36.883333,100,0
4307,36.891667,100,0
4308,36.9,100,0
4309,36.908333,100,0
4310,36.916667,100,0
4311,36.925,100,0
4312,36.933333,100,0
4313,36.941667,100,0
4314,36.95,100,0
4315,36.958333,100,0
4316,36.966667,100,0
4317,36.975,100,0
4318,36.983333,100,0
4319,36.991667,100,0
4320,37.0,100,0
4321,37.008333,100,0
4322,37.016667,100,0
4323,37.025,100,0
4324,37.033333,100,0
4325,37.041667,100,0
4326,37.05,100,0
4327,37.058333,100,0
4328,37.066667,100,0
4329,37.075,100,0
4330,37.083333,100,0
4331,37.091667,100,0
4332,37.1,100,0
4333,37.108333,100,0
4334,37.116667,100,0
4335,37.125,100,0
4336,37.133333,100,0
4337,37.141667,100,0
4338,37.15,100,0
4339,37.158333,100,0
4340,37.166667,100,0
4341,37.175,100,0
4342,37.183333,100,0
4343,37.191667,100,0
4344,37.2,100,0
4345,37.208333,100,0
4346,37.216667,100,0
4347,37.225,100,0
4348,37.233333,100,0
4349,37.241667,100,0
4350,37.25,100,0
4351,37.258333,100,0
4352,37.266667,100,0
4353,37.275,100,0
4354,37.283333,100,0
4355,37.291667,100,0
4356,37.3,100,0
4357,37.308333,100,0
4358,37.316667,100,0
4359,37.325,100,0
4360,37.333333,100,0
4361,37.341667,100,0
4362,37.35,100,0
4363,37.358333,100,0
4364,37.366667,100,0
4365,37.375,100,0
4366,37.383333,100,0
4367,37.391667,100,0
4368,37.4,100,0
4369,37.408333,100,0
4370,37.416667,100,0
4371,37.425,100,0
4372,37.433333,100,0
4373,37.441667,100,0
4374,37.45,100,0
4375,37.458333,100,0
4376,37.466667,100,0
4377,37.475,100,0
4378,37.483333,100,0
4379,37.491667,100,0
4380,37.5,100,0
4381,37.508333,100,0
4382,37.516667,100,0
4383,37.525,100,0
4384,37.533333,100,0
4385,37.541667,100,0
4386,37.55,100,0
4387,37.558333,100,0
4388,37.566667,100,0
4389,37.575,100,0
4390,37.583333,100,0
4391,37.591667,100,0
4392,37.6,100,0
4393,37.608333,100,0
4394,37.616667,100,0
4395,37.625,100,0
4396,37.633333,100,0
4397,37.641667,100,0
4398,37.65,100,0
4399,37.658333,100,0
4400,37.666667,100,0
4401,37.675,100,0
4402,37.683333,100,0
4403,37.691667,100,0
4404,37.7,100,0
4405,37.708333,100,0
4406,37.716667,100,0
4407,37.725,100,0
4408,37.733333,100,0
4409,37.741667,100,0
4410,37.75,100,0
4411,37.758333,100,0
4412,37.766667,100,0
4413,37.775,100,0
4414,37.783333,100,0
4415,37.791667,100,0
4416,37.8,100,0
4417,37.808333,100,0
4418,37.816667,100,0
4419,37.825,100,0
4420,37.833333,100,0
4421,37.841667,100,0
4422,37.85,100,0
4423,37.858333,100,0
4424,37.866667,100,0
4425,37.875,100,0
4426,37.883333,100,0
4427,37.891667,100,0
4428,37.9,100,0
4429,37.908333,100,0
4430,37.916667,100,0
4431,37.925,100,0
4432,37.933333,100,0
4433,37.941667,100,0
4434,37.95,100,0
4435,37.958333,100,0
4436,37.966667,100,0
4437,37.975,100,0
4438,37.983333,100,0
4439,37.991667,100,0
4440,38.0,100,0
4441,38.008333,100,0
4442,38.016667,100,0
4443,38.025,100,0
4444,38.033333,100,0
4445,38.041667,100,0
4446,38.05,100,0
4447,38.058333,100,0
4448,38.066667,100,0
4449,38.075,100,0
4450,38.083333,100,0
4451,38.091667,100,0
4452,38.1,100,0
4453,38.108333,100,0
4454,38.116667,100,0
4455,38.125,100,0
4456,38.133333,100,0
4457,38.141667,100,0
4458,38.15,100,0
4459,38.158333,100,0
4460,38.166667,100,0
4461,38.175,100,0
4462,38.183333,100,0
4463,38.191667,100,0
4464,38.2,100,0
4465,38.208333,100,0
4466,38.216667,100,0
4467,38.225,100,0
4468,38.233333,100,0
4469,38.241667,100,0
4470,38.25,100,0
4471,38.258333,100,0
4472,38.266667,100,0
4473,38.275,100,0
4474,38.283333,100,0
4475,38.291667,100,0
4476,38.3,100,0
4477,38.308333,100,0
4478,38.316667,100,0
4479,38.325,100,0
4480,38.333333,100,0
4481,38.341667,100,0
4482,38.35,100,0
4483,38.358333,100,0
4484,38.366667,100,0
4485,38.375,100,0
4486,38.383333,100,0
4487,38.391667,100,0
4488,38.4,100,0
4489,38.408333,100,0
4490,38.416667,100,0
4491,38.425,100,0
4492,38.433333,100,0
4493,38.441667,100,0
4494,38.45,100,0
4495,38.458333,100,0
4496,38.466667,100,0
4497,38.475,100,0
4498,38.483333,100,0
4499,38.491667,100,0
4500,38.5,100,0
4501,38.508333,100,0
4502,38.516667,100,0
4503,38.525,100,0
4504,38.533333,100,0
4505,38.541667,100,0
4506,38.55,100,0
4507,38.558333,100,0
4508,38.566667,100,0
4509,38.575,100,0
4510,38.583333,100,0
4511,38.591667,100,0
4512,38.6,100,0
4513,38.608333,100,0
4514,38.616667,100,0
4515,38.625,100,0
4516,38.633333,100,0
4517,38.641667,100,0
4518,38.65,100,0
4519,38.658333,100,0
4520,38.666667,100,0
4521,38.675,100,0
4522,38.683333,100,0
4523,38.691667,100,0
4524,38.7,100,0
4525,38.708333,100,0
4526,38.716667,100,0
4527,38.725,100,0
4528,38.733333,100,0
4529,38.741667,100,0
4530,38.75,100,0
4531,38.758333,100,0
4532,38.766667,100,0
4533,38.775,100,0
4534,38.783333,100,0
4535,38.791667,100,0
4536,38.8,100,0
4537,38.808333,100,0
4538,38.816667,100,0
4539,38.825,100,0
4540,38.833333,100,0
4541,38.841667,100,0
4542,38.85,100,0
4543,38.858333,100,0
4544,38.866667,100,0
4545,38.875,100,0
4546,38.883333,100,0
4547,38.891667,100,0
4548,38.9,100,0
4549,38.908333,100,0
4550,38.916667,100,0
4551,38.925,100,0
4552,38.933333,100,0
4553,38.941667,100,0
4554,38.95,100,0
4555,38.958333,100,0
4556,38.966667,100,0
4557,38.975,100,0
4558,38.983333,100,0
4559,38.991667,100,0
4560,39.0,100,0
4561,39.008333,100,0
4562,39.016667,100,0
4563,39.025,100,0
4564,39.033333,100,0
4565,39.041667,100,0
4566,39.05,100,0
4567,39.058333,100,0
4568,39.066667,100,0
4569,39.075,100,0
4570,39.083333,100,0
4571,39.091667,100,0
4572,39.1,100,0
4573,39.108333,100,0
4574,39.116667,100,0
4575,39.125,100,0
4576,39.133333,100,0
4577,39.141667,100,0
4578,39.15,100,0
4579,39.158333,100,0
4580,39.166667,100,0
4581,39.175,100,0
4582,39.183333,100,0
4583,39.191667,100,0
4584,39.2,100,0
4585,39.208333,100,0
4586,39.216667,100,0
4587,39.225,100,0
4588,39.233333,100,0
4589,39.241667,100,0
4590,39.25,100,0
4591,39.258333,100,0
4592,39.266667,100,0
4593,39.275,100,0
4594,39.283333,100,0
4595,39.291667,100,0
4596,39.3,100,0
4597,39.308333,100,0
4598,39.316667,100,0
4599,39.325,100,0
4600,39.333333,100,0
4601,39.341667,100,0
4602,39.35,100,0
4603,39.358333,100,0
4604,39.366667,100,0
4605,39.375,100,0
4606,39.383333,100,0
4607,39.391667,100,0
4608,39.4,100,0
4609,39.408333,100,0
4610,39.416667,100,0
4611,39.425,100,0
4612,39.433333,100,0
4613,39.441667,100,0
4614,39.45,100,0
4615,39.458333,100,0
4616,39.466667,100,0
4617,39.475,100,0
4618,39.483333,100,0
4619,39.491667,100,0
4620,39.5,100,0
4621,39.508333,100,0
4622,39.516667,100,0
4623,39.525,100,0
4624,39.533333,100,0
4625,39.541667,100,0
4626,39.55,100,0
4627,39.558333,100,0
4628,39.566667,100,0
4629,39.575,100,0
4630,39.583333,100,0
4631,39.591667,100,0
4632,39.6,100,0
4633,39.608333,100,0
4634,39.616667,100,0
4635,39.625,100,0
4636,39.633333,100,0
4637,39.641667,100,0
4638,39.65,100,0
4639,39.658333,100,0
4640,39.666667,100,0
4641,39.675,100,0
4642,39.683333,100,0
4643,39.691667,100,0
4644,39.7,100,0
4645,39.708333,100,0
4646,39.716667,100,0
4647,39.725,100,0
4648,39.733333,100,0
4649,39.741667,100,0
4650,39.75,100,0
4651,39.758333,100,0
4652,39.766667,100,0
4653,39.775,100,0
4654,39.783333,100,0
4655,39.791667,100,0
4656,39.8,100,0
4657,39.808333,100,0
4658,39.816667,100,0
4659,39.825,100,0
4660,39.833333,100,0
4661,39.841667,100,0
4662,39.85,100,0
4663,39.858333,100,0
4664,39.866667,100,0
4665,39.875,100,0
4666,39.883333,100,0
4667,39.891667,100,0
4668,39.9,100,0
4669,39.908333,100,0
4670,39.916667,100,0
4671,39.925,100,0
4672,39.933333,100,0
4673,39.941667,100,0
4674,39.95,100,0
4675,39.958333,100,0
4676,39.966667,100,0
4677,39.975,100,0
4678,39.983333,100,0
4679,39.991667,100,0
4680,40.0,100,0
4681,40.008333,100,0
4682,40.016667,100,0
4683,40.025,100,0
4684,40.033333,100,0
4685,40.041667,100,0
4686,40.05,100,0
4687,40.058333,100,0
4688,40.066667,100,0
4689,40.075,100,0
4690,40.083333,100,0
4691,40.091667,100,0
4692,40.1,100,0
4693,40.108333,100,0
4694,40.116667,100,0
4695,40.125,100,0
4696,40.133333,100,0
4697,40.141667,100,0
4698,40.15,100,0
4699,40.158333,100,0
4700,40.166667,100,0
4701,40.175,100,0
4702,40.183333,100,0
4703,40.191667,100,0
4704,40.2,100,0
4705,40.208333,100,0
4706,40.216667,100,0
4707,40.225,100,0
4708,40.233333,100,0
4709,40.241667,100,0
4710,40.25,100,0
4711,40.258333,100,0
4712,40.266667,100,0
4713,40.275,100,0
4714,40.283333,100,0
4715,40.291667,100,0
4716,40.3,100,0
4717,40.308333,100,0
4718,40.316667,100,0
4719,40.325,100,0
4720,40.333333,100,0
4721,40.341667,100,0
4722,40.35,100,0
4723,40.358333,100,0
4724,40.366667,100,0
4725,40.375,100,0
4726,40.383333,100,0
4727,40.391667,100,0
4728,40.4,100,0
4729,40.408333,100,0
4730,40.416667,100,0
4731,40.425,100,0
4732,40.433333,100,0
4733,40.441667,100,0
4734,40.45,100,0
4735,40.458333,100,0
4736,40.466667,100,0
4737,40.475,100,0
4738,40.483333,100,0
4739,40.491667,100,0
4740,40.5,100,0
4741,40.508333,100,0
4742,40.516667,100,0
4743,40.525,100,0
4744,40.533333,100,0
4745,40.541667,100,0
4746,40.55,100,0
4747,40.558333,100,0
4748,40.566667,100,0
4749,40.575,100,0
4750,40.583333,100,0
4751,40.591667,100,0
4752,40.6,100,0
4753,40.608333,100,0
4754,40.616667,100,0
4755,40.625,100,0
4756,40.633333,100,0
4757,40.641667,100,0
4758,40.65,100,0
4759,40.658333,100,0
4760,40.666667,100,0
4761,40.675,100,0
4762,40.683333,100,0
4763,40.691667,100,0
4764,40.7,100,0
4765,40.708333,100,0
4766,40.716667,100,0
4767,40.725,100,0
4768,40.733333,100,0
4769,40.741667,100,0
4770,40.75,100,0
4771,40.758333,100,0
4772,40.766667,100,0
4773,40.775,100,0
4774,40.783333,100,0
4775,40.791667,100,0
4776,40.8,100,0
4777,40.808333,100,0
4778,40.816667,100,0
4779,40.825,100,0
4780,40.833333,100,0
4781,40.841667,100,0
4782,40.85,100,0
4783,40.858333,100,0
4784,40.866667,100,0
4785,40.875,100,0
4786,40.883333,100,0
4787,40.891667,100,0
4788,40.9,100,0
4789,40.908333,100,0
4790,40.916667,100,0
4791,40.925,100,0
4792,40.933333,100,0
4793,40.941667,100,0
4794,40.95,100,0
4795,40.958333,100,0
4796,40.966667,100,0
4797,40.975,100,0
4798,40.983333,100,0
4799,40.991667,100,0
4800,41.0,100,0
4801,41.008333,100,0
4802,41.016667,100,0
4803,41.025,100,0
4804,41.033333,100,0
4805,41.041667,100,0
4806,41.05,100,0
4807,41.058333,100,0
4808,41.066667,100,0
4809,41.075,100,0
4810,41.083333,100,0
4811,41.091667,100,0
4812,41.1,100,0
4813,41.108333,100,0
4814,41.116667,100,0
4815,41.125,100,0
4816,41.133333,100,0
4817,41.141667,100,0
4818,41.15,100,0
4819,41.158333,100,0
4820,41.166667,100,0
4821,41.175,100,0
4822,41.183333,100,0
4823,41.191667,100,0
4824,41.2,100,0
4825,41.208333,100,0
4826,41.216667,100,0
4827,41.225,100,0
4828,41.233333,100,0
4829,41.241667,100,0
4830,41.25,100,0
4831,41.258333,100,0
4832,41.266667,100,0
4833,41.275,100,0
4834,41.283333,100,0
4835,41.291667,100,0
4836,41.3,100,0
4837,41.308333,100,0
4838,41.316667,100,0
4839,41.325,100,0
4840,41.333333,100,0
4841,41.341667,100,0
4842,41.35,100,0
4843,41.358333,100,0
4844,41.366667,100,0
4845,41.375,100,0
4846,41.383333,100,0
4847,41.391667,100,0
4848,41.4,100,0
4849,41.408333,100,0
4850,41.416667,100,0
4851,41.425,100,0
4852,41.433333,100,0
4853,41.441667,100,0
4854,41.45,100,0
4855,41.458333,100,0
4856,41.466667,100,0
4857,41.475,100,0
4858,41.483333,100,0
4859,41.491667,100,0
4860,41.5,100,0
4861,41.508333,100,0
4862,41.516667,100,0
4863,41.525,100,0
4864,41.533333,100,0
4865,41.541667,100,0
4866,41.55,100,0
4867,41.558333,100,0
4868,41.566667,100,0
4869,41.575,100,0
4870,41.583333,100,0
4871,41.591667,100,0
4872,41.6,100,0
